profile_id,education_level,OL_subject_0_score,OL_subject_1_score,OL_subject_2_score,OL_subject_3_score,AL_stream,AL_subject_0_score,AL_subject_1_score,AL_subject_2_score,university_score,gpa
3893,1,98,62,22,89,4,,,,,
3894,1,94,64,59,65,4,,,,,
3895,2,22,51,98,31,4,,,,92,3.15
3896,2,78,47,83,27,3,,,,94,3.33
3897,0,35,1,37,74,,,,,,
3898,2,43,44,16,56,0,54,86,85,93,2.71
3899,1,8,5,30,48,4,,,,,
3900,2,37,91,79,78,1,23,59,,70,2.95
3901,1,70,6,69,1,4,,,,,
3902,2,86,70,14,19,0,33,88,8,78,3.37
3903,1,57,71,39,42,3,,,,,
3904,0,57,12,86,69,,,,,,
3905,2,90,18,93,30,4,,,,78,2.63
3906,2,56,22,42,54,1,20,68,,79,3.12
3907,0,68,56,51,31,,,,,,
3908,0,38,87,80,19,,,,,,
3909,1,83,52,26,7,1,12,56,,,
3910,2,74,53,98,33,2,,,,81,3.43
3911,0,41,35,98,86,,,,,,
3912,1,9,64,33,23,1,50,83,,,
3913,1,74,40,63,42,1,86,99,,,
3914,0,24,62,83,40,,,,,,
3915,1,19,41,64,34,0,95,35,51,,
3916,1,20,23,16,73,1,31,22,,,
3917,2,47,57,48,98,0,28,36,58,73,3.17
3918,1,2,9,10,34,3,,,,,
3919,2,90,29,41,37,3,,,,75,2.91
3920,2,44,92,47,67,3,,,,85,3.24
3921,0,50,9,65,80,,,,,,
3922,1,68,2,41,8,1,63,24,,,
3923,0,29,8,75,74,,,,,,
3924,0,19,32,68,46,,,,,,
3925,2,41,57,59,5,2,,,,78,4.0
3926,0,94,99,55,35,,,,,,
3927,1,85,9,76,5,3,,,,,
3928,0,39,53,82,10,,,,,,
3929,2,9,65,35,32,4,,,,61,3.27
3930,0,15,99,73,13,,,,,,
3931,1,23,41,78,22,4,,,,,
3932,2,80,25,12,98,1,67,81,,97,3.49
3933,0,60,12,10,51,,,,,,
3934,0,90,3,17,0,,,,,,
3935,0,52,83,14,24,,,,,,
3936,2,43,52,9,36,4,,,,88,2.33
3937,0,54,64,89,9,,,,,,
3938,1,53,7,31,57,1,34,89,,,
3939,1,76,55,16,44,0,9,48,59,,
3940,1,54,91,57,20,2,,,,,
3941,1,74,2,79,59,1,86,18,,,
3942,1,48,95,27,36,2,,,,,
3943,2,4,21,21,58,1,47,10,,92,3.25
3944,2,90,67,4,18,2,,,,77,3.57
3945,1,28,19,4,73,2,,,,,
3946,0,90,73,78,39,,,,,,
3947,2,91,13,26,86,0,40,5,99,71,3.49
3948,0,22,12,16,16,,,,,,
3949,2,46,13,91,0,0,90,69,29,87,2.95
3950,0,77,75,63,33,,,,,,
3951,2,2,46,57,50,4,,,,87,3.19
3952,2,47,41,10,60,3,,,,82,3.8
3953,2,10,52,34,25,2,,,,80,3.92
3954,1,49,1,62,58,0,91,79,44,,
3955,0,44,2,87,34,,,,,,
3956,2,13,85,57,44,1,79,58,,90,2.33
3957,2,93,32,50,65,4,,,,65,2.85
3958,1,3,65,23,45,0,32,13,36,,
3959,1,5,72,47,94,0,88,7,24,,
3960,2,57,46,65,25,0,46,40,32,91,3.61
3961,2,25,50,28,13,2,,,,81,3.35
3962,1,60,47,6,80,3,,,,,
3963,0,8,80,37,66,,,,,,
3964,2,29,37,29,4,0,48,13,58,76,2.9
3965,2,57,48,71,55,1,6,57,,88,3.81
3966,0,17,12,59,39,,,,,,
3967,0,59,49,68,90,,,,,,
3968,0,21,65,7,91,,,,,,
3969,2,78,14,18,34,4,,,,71,3.21
3970,0,45,36,2,74,,,,,,
3971,0,70,87,61,43,,,,,,
3972,0,30,70,5,25,,,,,,
3973,0,77,17,30,86,,,,,,
3974,1,3,41,36,49,2,,,,,
3975,2,42,28,80,4,1,7,19,,70,3.5
3976,0,88,84,95,90,,,,,,
3977,2,66,97,17,16,1,50,17,,86,4.0
3978,0,39,36,4,43,,,,,,
3979,2,39,37,84,16,0,33,12,55,95,3.03
3980,1,26,52,8,65,1,46,47,,,
3981,1,34,39,27,60,1,26,27,,,
3982,2,79,61,79,2,3,,,,60,3.07
3983,2,88,86,75,76,4,,,,60,2.44
3984,0,88,4,24,25,,,,,,
3985,1,81,23,56,87,1,11,92,,,
3986,1,77,56,18,77,1,54,49,,,
3987,1,7,89,76,97,1,44,35,,,
3988,1,40,38,33,55,3,,,,,
3989,1,9,98,20,88,0,26,40,10,,
3990,1,38,12,81,59,2,,,,,
3991,2,8,95,22,34,2,,,,70,3.06
3992,2,76,45,2,88,4,,,,64,3.31
3993,1,67,72,88,84,3,,,,,
3994,1,39,34,73,40,1,17,70,,,
3995,2,58,86,35,47,0,59,58,76,69,3.78
3996,1,64,51,88,55,4,,,,,
3997,1,28,72,13,95,4,,,,,
3998,0,63,47,25,93,,,,,,
3999,0,6,61,1,91,,,,,,
4000,0,94,83,92,34,,,,,,
4001,1,32,24,26,46,4,,,,,
4002,0,65,39,68,20,,,,,,
4003,2,29,63,8,60,2,,,,78,3.35
4004,1,28,49,55,41,4,,,,,
4005,2,83,55,19,39,2,,,,84,3.12
4006,0,13,75,77,56,,,,,,
4007,0,17,44,22,41,,,,,,
4008,2,98,10,3,93,1,80,22,,72,3.82
4009,0,25,23,66,36,,,,,,
4010,0,52,16,49,64,,,,,,
4011,2,97,62,29,49,3,,,,68,3.27
4012,0,35,24,50,70,,,,,,
4013,2,72,89,36,43,1,93,98,,72,3.42
4014,1,16,43,59,95,1,58,49,,,
4015,0,47,30,41,70,,,,,,
4016,1,55,2,9,89,0,62,74,6,,
4017,0,71,55,85,16,,,,,,
4018,0,76,36,19,75,,,,,,
4019,1,95,42,89,25,4,,,,,
4020,2,18,69,47,50,4,,,,98,3.61
4021,1,39,65,74,74,0,79,61,58,,
4022,0,60,62,9,17,,,,,,
4023,2,21,82,41,47,0,63,59,4,73,3.43
4024,2,53,85,0,6,2,,,,93,2.86
4025,0,23,24,21,93,,,,,,
4026,0,57,94,65,60,,,,,,
4027,0,55,94,12,29,,,,,,
4028,2,9,7,39,36,4,,,,75,2.37
4029,1,23,36,58,90,4,,,,,
4030,2,75,50,33,2,3,,,,90,3.51
4031,0,13,66,93,16,,,,,,
4032,0,80,59,89,8,,,,,,
4033,0,33,92,15,0,,,,,,
4034,1,10,7,78,19,4,,,,,
4035,2,51,68,96,0,1,29,64,,61,4.0
4036,1,30,92,8,5,1,74,26,,,
4037,0,86,87,30,55,,,,,,
4038,1,57,8,49,44,1,82,45,,,
4039,2,64,99,5,37,1,80,24,,97,3.81
4040,2,83,23,48,41,0,34,93,73,89,3.11
4041,2,4,10,23,12,0,18,53,14,68,3.71
4042,1,69,97,36,70,2,,,,,
4043,2,64,71,82,9,0,38,20,36,97,3.12
4044,0,39,18,0,23,,,,,,
4045,0,92,53,54,13,,,,,,
4046,0,32,28,21,87,,,,,,
4047,2,93,29,4,82,3,,,,68,2.67
4048,0,1,33,54,25,,,,,,
4049,2,50,97,72,11,4,,,,71,3.59
4050,0,80,72,92,59,,,,,,
4051,2,78,71,41,26,3,,,,98,2.4
4052,1,11,58,82,14,2,,,,,
4053,1,10,33,15,47,4,,,,,
4054,1,4,12,84,88,4,,,,,
4055,0,16,11,59,37,,,,,,
4056,1,9,35,38,53,1,14,90,,,
4057,2,75,46,37,93,1,94,19,,73,3.22
4058,0,34,40,96,57,,,,,,
4059,0,83,21,95,63,,,,,,
4060,0,52,99,48,92,,,,,,
4061,2,55,58,69,76,1,5,24,,63,3.93
4062,2,13,29,76,96,2,,,,63,3.06
4063,2,80,20,42,41,4,,,,96,2.86
4064,1,26,55,87,21,4,,,,,
4065,1,91,48,47,58,0,28,15,41,,
4066,2,41,73,33,24,1,49,39,,84,2.63
4067,2,56,71,51,56,4,,,,61,3.07
4068,0,65,39,82,0,,,,,,
4069,1,21,94,93,83,2,,,,,
4070,1,34,20,37,87,3,,,,,
4071,2,11,94,96,96,2,,,,98,2.63
4072,2,13,47,36,67,3,,,,96,3.46
4073,1,67,89,67,84,4,,,,,
4074,1,74,98,76,35,0,21,11,12,,
4075,0,75,25,55,7,,,,,,
4076,0,16,79,8,7,,,,,,
4077,2,9,30,49,42,0,7,53,5,76,3.05
4078,0,23,36,72,96,,,,,,
4079,0,10,59,68,65,,,,,,
4080,0,30,85,67,49,,,,,,
4081,1,91,3,38,47,1,95,47,,,
4082,2,82,25,62,3,1,88,74,,86,2.86
4083,1,86,62,75,8,3,,,,,
4084,0,92,93,89,6,,,,,,
4085,1,31,21,79,10,2,,,,,
4086,2,79,17,42,27,3,,,,85,3.64
4087,0,93,79,18,83,,,,,,
4088,1,8,37,72,87,1,47,82,,,
4089,1,10,63,73,6,1,11,83,,,
4090,0,96,0,73,79,,,,,,
4091,1,62,31,78,47,4,,,,,
4092,0,35,3,63,49,,,,,,
4093,1,18,45,96,46,4,,,,,
4094,1,46,14,12,73,3,,,,,
4095,1,63,66,71,59,1,67,57,,,
4096,0,85,20,83,87,,,,,,
4097,1,44,28,29,99,1,35,61,,,
4098,2,93,40,23,2,4,,,,99,3.19
4099,2,94,2,77,15,2,,,,62,3.25
4100,1,55,18,70,29,1,72,1,,,
4101,2,29,2,62,45,3,,,,97,2.86
4102,2,75,70,54,49,4,,,,88,3.06
4103,1,74,73,58,51,3,,,,,
4104,0,60,52,38,60,,,,,,
4105,2,12,56,84,86,1,12,37,,76,2.82
4106,0,23,24,10,51,,,,,,
4107,1,33,12,67,28,4,,,,,
4108,0,25,27,1,26,,,,,,
4109,2,48,36,55,49,4,,,,62,3.11
4110,0,91,94,65,76,,,,,,
4111,0,86,25,86,43,,,,,,
4112,0,32,10,73,83,,,,,,
4113,1,31,50,66,31,0,66,88,83,,
4114,0,25,32,73,93,,,,,,
4115,0,77,23,8,98,,,,,,
4116,0,44,71,57,0,,,,,,
4117,2,9,13,18,63,0,90,38,56,92,3.25
4118,2,18,41,15,31,2,,,,88,3.93
4119,1,49,42,81,25,0,77,64,13,,
4120,0,81,86,3,16,,,,,,
4121,0,2,19,97,58,,,,,,
4122,2,16,68,0,38,3,,,,64,2.4
4123,1,47,82,59,48,0,51,58,6,,
4124,2,62,64,96,23,4,,,,66,2.96
4125,1,40,49,43,99,1,58,63,,,
4126,2,38,25,96,78,0,73,55,32,62,4.0
4127,1,12,5,80,2,1,1,41,,,
4128,1,71,15,12,96,0,95,85,20,,
4129,0,14,3,94,64,,,,,,
4130,2,99,10,50,61,2,,,,98,3.42
4131,0,3,77,99,91,,,,,,
4132,2,99,51,86,95,2,,,,72,3.43
4133,1,43,20,82,28,1,24,62,,,
4134,2,30,20,92,88,4,,,,90,3.35
4135,0,77,50,56,2,,,,,,
4136,2,65,50,31,33,4,,,,77,3.75
4137,2,80,74,84,23,1,74,54,,95,2.79
4138,0,27,39,57,97,,,,,,
4139,0,44,33,1,85,,,,,,
4140,0,49,69,64,23,,,,,,
4141,1,31,66,21,13,4,,,,,
4142,0,15,68,63,93,,,,,,
4143,2,54,98,29,59,3,,,,84,2.57
4144,1,48,10,51,61,1,48,5,,,
4145,0,93,63,98,96,,,,,,
4146,0,29,32,7,6,,,,,,
4147,0,35,40,72,95,,,,,,
4148,0,64,22,22,26,,,,,,
4149,2,21,26,61,24,3,,,,70,2.96
4150,2,43,91,16,44,3,,,,77,2.7
4151,2,15,90,47,83,0,6,32,22,79,2.24
4152,0,13,30,13,13,,,,,,
4153,0,77,9,36,16,,,,,,
4154,0,63,35,27,13,,,,,,
4155,1,34,18,45,58,2,,,,,
4156,2,3,11,80,11,2,,,,91,3.03
4157,0,79,20,39,60,,,,,,
4158,2,95,79,85,52,3,,,,93,3.01
4159,0,33,23,76,17,,,,,,
4160,0,32,66,26,2,,,,,,
4161,1,91,64,73,10,0,60,89,25,,
4162,1,74,62,80,65,2,,,,,
4163,2,31,20,71,28,0,98,58,69,83,3.3
4164,0,19,32,89,15,,,,,,
4165,2,47,12,72,24,2,,,,94,2.84
4166,2,76,7,12,52,1,99,57,,63,3.11
4167,1,54,94,35,47,1,70,70,,,
4168,1,42,5,4,40,4,,,,,
4169,1,95,78,93,62,3,,,,,
4170,2,64,77,38,99,4,,,,70,2.3
4171,2,7,77,61,33,3,,,,84,2.79
4172,2,69,96,93,35,3,,,,72,3.28
4173,2,72,36,5,6,1,33,85,,86,2.96
4174,1,37,62,56,71,3,,,,,
4175,2,17,43,64,81,0,30,65,39,72,3.22
4176,1,52,97,67,5,2,,,,,
4177,2,11,10,15,26,3,,,,68,4.0
4178,2,30,50,70,0,4,,,,69,2.75
4179,1,27,19,29,98,1,73,44,,,
4180,2,76,58,24,75,2,,,,66,3.1
4181,2,29,16,77,14,4,,,,64,2.96
4182,2,53,51,85,56,4,,,,64,2.91
4183,0,98,43,5,45,,,,,,
4184,1,39,69,99,75,1,25,62,,,
4185,1,11,96,39,65,2,,,,,
4186,1,50,21,40,59,0,78,77,33,,
4187,2,62,87,83,26,0,82,28,45,66,3.36
4188,2,63,94,99,15,2,,,,66,2.94
4189,2,15,78,89,71,2,,,,82,2.82
4190,0,22,60,57,36,,,,,,
4191,2,13,18,67,95,0,92,58,15,91,3.28
4192,1,94,64,72,92,3,,,,,
4193,1,11,9,49,74,1,99,13,,,
4194,1,23,11,85,51,0,73,16,5,,
4195,2,20,58,33,50,1,56,99,,89,3.77
4196,2,31,7,45,44,0,63,15,39,62,3.93
4197,0,58,38,14,52,,,,,,
4198,1,1,93,69,64,1,81,96,,,
4199,0,85,52,5,7,,,,,,
4200,0,15,91,41,54,,,,,,
4201,0,79,51,86,96,,,,,,
4202,0,92,22,47,85,,,,,,
4203,2,69,34,6,10,1,19,37,,90,3.63
4204,0,53,15,88,83,,,,,,
4205,1,83,5,97,64,0,45,97,40,,
4206,0,19,78,18,0,,,,,,
4207,0,52,12,70,16,,,,,,
4208,0,35,48,26,82,,,,,,
4209,1,89,51,97,5,2,,,,,
4210,2,11,64,37,58,0,48,29,22,80,3.18
4211,1,26,49,22,7,1,17,79,,,
4212,1,8,98,42,87,3,,,,,
4213,1,18,79,32,76,1,4,51,,,
4214,1,93,74,81,45,4,,,,,
4215,1,96,75,49,68,1,36,3,,,
4216,1,53,71,84,31,2,,,,,
4217,2,88,97,41,16,4,,,,75,3.19
4218,2,84,66,76,87,3,,,,73,3.01
4219,1,84,15,78,63,0,55,44,25,,
4220,1,88,12,19,30,2,,,,,
4221,1,45,7,81,17,3,,,,,
4222,0,28,72,34,51,,,,,,
4223,0,95,71,83,8,,,,,,
4224,2,30,73,93,34,4,,,,87,3.15
4225,0,33,12,74,70,,,,,,
4226,0,34,43,71,37,,,,,,
4227,0,30,45,90,63,,,,,,
4228,0,77,93,42,51,,,,,,
4229,1,94,91,4,50,3,,,,,
4230,2,96,30,68,32,1,69,98,,82,4.0
4231,1,94,75,78,1,1,54,70,,,
4232,0,92,24,73,39,,,,,,
4233,0,61,18,69,65,,,,,,
4234,2,84,13,27,82,4,,,,99,3.21
4235,0,83,98,89,26,,,,,,
4236,2,92,78,80,65,1,21,20,,86,2.85
4237,0,23,64,55,91,,,,,,
4238,2,41,71,98,55,4,,,,80,3.21
4239,2,77,32,43,15,4,,,,83,3.15
4240,2,49,36,34,32,3,,,,65,3.08
4241,1,16,38,95,53,4,,,,,
4242,2,19,35,93,82,1,0,76,,67,3.05
4243,0,90,70,9,53,,,,,,
4244,2,13,82,21,20,1,97,25,,70,3.2
4245,1,81,89,5,3,0,87,40,54,,
4246,0,49,1,18,91,,,,,,
4247,1,66,96,56,86,2,,,,,
4248,0,75,12,71,20,,,,,,
4249,0,27,36,71,22,,,,,,
4250,1,62,79,62,7,3,,,,,
4251,0,44,65,15,87,,,,,,
4252,0,97,20,80,59,,,,,,
4253,0,9,83,47,65,,,,,,
4254,1,30,36,24,1,4,,,,,
4255,0,67,63,2,92,,,,,,
4256,0,68,18,97,53,,,,,,
4257,1,34,15,44,17,3,,,,,
4258,2,3,12,42,10,4,,,,63,2.98
4259,2,37,77,6,30,1,99,82,,84,2.78
4260,1,3,49,78,36,3,,,,,
4261,0,39,65,37,16,,,,,,
4262,1,11,55,45,48,4,,,,,
4263,1,81,37,5,93,3,,,,,
4264,2,86,52,18,18,3,,,,75,3.28
4265,2,31,74,91,59,4,,,,97,2.72
4266,2,41,50,26,53,1,42,39,,75,3.02
4267,1,38,66,26,43,0,23,13,77,,
4268,2,10,67,63,49,1,98,26,,72,3.39
4269,0,47,15,63,70,,,,,,
4270,2,72,68,9,13,3,,,,79,3.01
4271,1,52,74,21,51,2,,,,,
4272,2,39,61,96,33,4,,,,60,2.73
4273,0,42,92,95,93,,,,,,
4274,1,82,74,10,63,1,74,35,,,
4275,2,32,64,94,48,2,,,,80,3.28
4276,1,34,17,13,86,0,48,53,17,,
4277,1,68,75,78,75,4,,,,,
4278,0,78,93,45,27,,,,,,
4279,1,83,9,37,62,4,,,,,
4280,0,98,12,19,71,,,,,,
4281,0,66,35,38,41,,,,,,
4282,0,85,91,39,3,,,,,,
4283,2,55,64,8,16,2,,,,90,3.58
4284,0,1,23,57,10,,,,,,
4285,0,86,70,44,18,,,,,,
4286,2,94,87,59,39,2,,,,94,3.38
4287,1,94,63,12,76,1,89,65,,,
4288,1,9,72,73,65,3,,,,,
4289,2,57,44,43,79,0,34,51,69,85,3.82
4290,2,84,47,32,69,1,9,53,,62,2.43
4291,0,88,50,70,14,,,,,,
4292,1,91,24,69,2,4,,,,,
4293,2,21,36,81,75,2,,,,87,2.96
4294,1,13,96,50,20,4,,,,,
4295,0,4,20,63,92,,,,,,
4296,1,13,2,77,99,4,,,,,
4297,1,80,21,6,89,1,82,0,,,
4298,0,1,4,30,27,,,,,,
4299,1,87,99,29,10,2,,,,,
4300,0,64,82,99,96,,,,,,
4301,1,17,18,28,29,1,45,58,,,
4302,0,65,6,65,29,,,,,,
4303,1,52,79,32,84,1,33,73,,,
4304,2,74,71,24,88,3,,,,75,2.72
4305,1,93,99,8,12,3,,,,,
4306,1,36,95,88,75,1,83,1,,,
4307,1,80,17,24,65,1,25,95,,,
4308,1,33,72,65,53,2,,,,,
4309,2,61,22,70,96,2,,,,61,3.14
4310,2,47,91,94,46,0,30,96,5,73,2.47
4311,0,60,35,81,98,,,,,,
4312,2,59,65,21,36,4,,,,73,3.49
4313,1,52,55,54,8,3,,,,,
4314,2,84,9,40,8,1,74,29,,67,3.6
4315,2,91,20,58,79,3,,,,95,3.91
4316,1,94,35,57,9,2,,,,,
4317,2,57,89,4,17,2,,,,97,3.19
4318,2,55,1,35,11,4,,,,63,2.37
4319,0,95,8,92,89,,,,,,
4320,2,61,66,31,54,1,19,35,,65,3.08
4321,1,16,58,62,97,3,,,,,
4322,2,9,28,60,70,2,,,,85,3.12
4323,2,19,19,23,30,2,,,,78,3.88
4324,0,44,62,18,34,,,,,,
4325,2,68,71,73,45,0,18,65,90,70,2.66
4326,1,10,41,7,99,1,6,95,,,
4327,1,89,94,64,21,4,,,,,
4328,0,45,37,15,21,,,,,,
4329,1,70,68,85,25,1,88,54,,,
4330,0,39,90,80,74,,,,,,
4331,1,80,28,52,97,2,,,,,
4332,0,32,99,58,15,,,,,,
4333,2,79,54,0,30,2,,,,92,3.12
4334,2,83,49,17,69,0,98,22,5,69,2.46
4335,0,16,64,56,85,,,,,,
4336,0,38,85,17,88,,,,,,
4337,1,80,44,37,27,0,53,65,99,,
4338,1,50,30,6,38,1,99,26,,,
4339,0,36,61,91,96,,,,,,
4340,2,6,36,50,69,0,47,9,50,80,3.29
4341,0,64,47,7,93,,,,,,
4342,1,93,30,10,82,4,,,,,
4343,2,26,80,82,10,4,,,,76,2.83
4344,0,12,2,70,95,,,,,,
4345,2,72,46,88,77,3,,,,67,2.61
4346,1,99,63,54,64,0,15,23,73,,
4347,2,40,84,70,91,2,,,,67,2.89
4348,2,12,36,28,21,4,,,,87,3.16
4349,1,2,98,99,99,1,83,59,,,
4350,0,36,39,7,46,,,,,,
4351,1,30,59,49,55,3,,,,,
4352,2,99,49,3,62,0,66,77,88,64,2.67
4353,2,82,98,55,79,2,,,,76,3.39
4354,0,77,40,35,2,,,,,,
4355,1,49,30,26,78,3,,,,,
4356,0,44,23,51,2,,,,,,
4357,1,8,31,27,75,4,,,,,
4358,2,81,10,92,92,0,64,79,21,88,3.8
4359,2,1,69,81,44,4,,,,80,3.25
4360,1,12,46,97,95,3,,,,,
4361,1,18,78,24,3,3,,,,,
4362,1,98,53,84,9,0,67,60,89,,
4363,1,8,97,2,31,1,90,58,,,
4364,1,24,73,77,55,3,,,,,
4365,2,86,15,1,39,3,,,,82,2.86
4366,2,12,69,41,44,3,,,,83,2.77
4367,1,49,21,50,93,2,,,,,
4368,1,91,22,29,87,1,47,30,,,
4369,0,99,30,35,21,,,,,,
4370,2,51,12,60,71,2,,,,66,3.47
4371,2,10,74,6,5,3,,,,78,3.0
4372,2,59,51,67,57,0,27,7,40,74,3.1
4373,0,40,88,35,41,,,,,,
4374,2,19,56,30,9,1,55,6,,77,3.31
4375,0,77,55,93,56,,,,,,
4376,2,50,39,67,32,3,,,,83,3.51
4377,0,50,39,92,45,,,,,,
4378,0,40,66,53,79,,,,,,
4379,2,84,61,3,3,4,,,,61,2.85
4380,2,68,48,24,72,3,,,,80,3.12
4381,0,96,28,87,68,,,,,,
4382,2,7,44,13,97,4,,,,82,2.81
4383,1,79,48,83,96,2,,,,,
4384,1,15,88,3,39,1,5,23,,,
4385,2,77,80,62,21,4,,,,65,3.65
4386,2,48,65,22,34,1,56,32,,86,3.61
4387,2,29,71,8,97,3,,,,67,3.41
4388,2,53,10,90,27,0,20,36,26,84,2.59
4389,1,42,50,78,44,4,,,,,
4390,2,90,32,62,38,4,,,,79,2.55
4391,2,3,11,80,57,0,87,91,91,88,2.76
4392,0,54,90,65,26,,,,,,
4393,0,1,15,71,40,,,,,,
4394,2,18,3,39,93,0,87,55,98,62,3.82
4395,2,39,66,43,39,0,73,20,76,70,2.64
4396,1,85,45,85,49,1,48,70,,,
4397,0,50,26,57,52,,,,,,
4398,1,95,33,12,56,3,,,,,
4399,1,62,64,91,87,2,,,,,
4400,1,84,11,68,97,2,,,,,
4401,1,10,15,10,13,1,74,14,,,
4402,1,58,36,89,34,3,,,,,
4403,2,28,99,93,42,0,31,69,39,60,3.11
4404,2,17,68,0,39,1,47,98,,78,4.0
4405,1,20,67,93,7,4,,,,,
4406,2,79,65,77,43,4,,,,80,3.59
4407,1,82,7,72,67,4,,,,,
4408,1,60,26,88,73,4,,,,,
4409,1,61,4,18,23,3,,,,,
4410,1,71,17,34,50,2,,,,,
4411,0,30,62,70,59,,,,,,
4412,2,3,87,81,80,0,58,1,47,69,3.47
4413,2,85,69,4,9,1,77,49,,79,2.98
4414,1,84,90,37,18,2,,,,,
4415,0,75,96,51,42,,,,,,
4416,2,35,30,24,63,1,97,15,,66,2.94
4417,0,76,91,7,20,,,,,,
4418,2,64,56,38,1,1,0,47,,79,2.48
4419,1,73,44,85,68,1,28,75,,,
4420,1,53,25,73,93,0,7,78,8,,
4421,2,37,90,38,77,4,,,,96,2.85
4422,1,30,50,8,37,0,26,16,66,,
4423,1,67,74,74,49,3,,,,,
4424,1,65,56,13,94,2,,,,,
4425,2,82,44,12,18,2,,,,77,3.96
4426,0,72,10,95,51,,,,,,
4427,2,52,74,9,23,4,,,,79,2.61
4428,0,2,47,36,91,,,,,,
4429,1,27,95,62,70,4,,,,,
4430,2,73,36,30,72,0,13,25,94,66,2.64
4431,2,62,70,1,49,4,,,,61,4.0
4432,1,86,61,40,16,4,,,,,
4433,1,19,99,2,87,1,29,50,,,
4434,1,39,82,12,17,2,,,,,
4435,1,56,56,81,86,0,4,6,60,,
4436,2,67,78,58,82,1,74,76,,85,3.82
4437,0,80,94,92,95,,,,,,
4438,1,20,1,84,35,1,0,71,,,
4439,2,28,32,49,52,3,,,,62,3.17
4440,1,26,55,90,15,3,,,,,
4441,0,38,73,70,1,,,,,,
4442,2,47,32,84,14,3,,,,68,3.33
4443,2,44,73,53,92,1,0,29,,64,2.72
4444,2,8,34,67,40,4,,,,75,3.64
4445,1,32,47,53,4,1,3,89,,,
4446,1,13,46,20,53,2,,,,,
4447,2,40,22,44,98,4,,,,82,2.93
4448,2,46,43,43,83,1,0,63,,96,2.83
4449,0,57,0,85,44,,,,,,
4450,1,15,14,84,7,0,13,93,41,,
4451,2,27,77,45,43,3,,,,68,2.54
4452,1,70,73,7,38,3,,,,,
4453,2,93,26,40,59,3,,,,76,3.46
4454,0,54,80,9,18,,,,,,
4455,1,1,23,71,80,3,,,,,
4456,2,16,8,67,48,3,,,,62,3.32
4457,0,53,21,67,18,,,,,,
4458,1,20,92,67,98,3,,,,,
4459,0,63,94,88,91,,,,,,
4460,2,78,65,10,89,0,64,90,54,93,3.31
4461,1,75,71,9,80,4,,,,,
4462,2,26,66,54,69,4,,,,98,3.75
4463,1,57,70,92,84,1,46,76,,,
4464,2,47,69,25,53,4,,,,93,3.64
4465,1,45,95,41,23,2,,,,,
4466,2,3,9,95,27,3,,,,68,3.42
4467,2,41,52,49,60,3,,,,87,3.48
4468,0,96,21,73,59,,,,,,
4469,2,26,51,52,5,4,,,,82,3.04
4470,1,24,62,90,50,1,5,96,,,
4471,1,67,19,5,23,4,,,,,
4472,1,35,4,42,41,3,,,,,
4473,2,10,97,12,95,0,71,25,11,87,3.35
4474,1,31,10,49,58,4,,,,,
4475,0,83,42,23,1,,,,,,
4476,0,4,54,29,19,,,,,,
4477,0,54,1,49,57,,,,,,
4478,2,13,46,53,95,2,,,,84,2.89
4479,1,51,25,79,86,3,,,,,
4480,2,51,45,61,96,0,82,25,94,72,2.94
4481,1,13,67,81,65,2,,,,,
4482,2,31,8,71,23,0,61,6,92,94,3.72
4483,2,89,14,14,27,2,,,,83,2.68
4484,1,7,98,62,30,2,,,,,
4485,2,24,85,87,44,3,,,,98,2.9
4486,2,96,2,46,58,3,,,,81,2.86
4487,1,24,2,80,75,2,,,,,
4488,0,32,3,32,38,,,,,,
4489,1,19,44,81,57,4,,,,,
4490,0,33,20,33,42,,,,,,
4491,0,95,36,27,26,,,,,,
4492,1,1,0,32,11,1,60,79,,,
4493,0,45,90,0,77,,,,,,
4494,0,15,95,12,86,,,,,,
4495,1,2,48,3,72,2,,,,,
4496,1,1,89,29,71,1,61,26,,,
4497,0,32,80,56,16,,,,,,
4498,2,29,30,14,5,2,,,,63,3.35
4499,0,1,36,33,3,,,,,,
4500,2,64,19,15,41,1,49,3,,78,2.96
4501,2,1,1,63,2,0,81,6,72,97,3.5
4502,0,89,10,57,40,,,,,,
4503,0,8,30,19,45,,,,,,
4504,2,41,41,25,49,1,79,40,,94,3.77
4505,2,83,11,47,39,2,,,,85,3.1
4506,2,26,3,63,30,1,80,9,,94,3.12
4507,1,13,77,53,11,2,,,,,
4508,0,8,99,19,60,,,,,,
4509,0,91,94,72,56,,,,,,
4510,2,66,43,20,78,0,95,35,22,89,2.81
4511,2,49,42,96,80,3,,,,85,4.0
4512,0,1,73,87,76,,,,,,
4513,2,21,68,42,29,1,89,8,,67,3.35
4514,0,55,8,60,67,,,,,,
4515,1,33,66,95,57,1,98,97,,,
4516,2,39,87,38,29,0,55,74,38,89,3.48
4517,0,80,88,63,45,,,,,,
4518,0,26,4,50,15,,,,,,
4519,1,19,28,68,31,0,73,10,94,,
4520,2,53,82,47,52,1,0,71,,91,3.62
4521,2,75,92,79,92,0,18,90,37,69,3.73
4522,0,22,17,27,36,,,,,,
4523,1,92,30,63,21,3,,,,,
4524,0,92,21,20,25,,,,,,
4525,2,61,95,72,86,3,,,,84,3.77
4526,0,28,78,97,78,,,,,,
4527,2,15,41,18,95,4,,,,93,3.57
4528,2,16,45,42,16,3,,,,98,2.77
4529,2,94,78,38,68,2,,,,72,3.25
4530,1,23,93,61,81,2,,,,,
