@RELATION student_profiles

@ATTRIBUTE profile_id NUMERIC
@ATTRIBUTE education_level NUMERIC
@ATTRIBUTE OL_subject_0_score NUMERIC
@ATTRIBUTE OL_subject_2_score NUMERIC
@ATTRIBUTE OL_subject_3_score NUMERIC
@ATTRIBUTE OL_subject_1_score NUMERIC
@ATTRIBUTE OL_subject_5_score NUMERIC
@ATTRIBUTE OL_subject_4_score NUMERIC
@ATTRIBUTE AL_stream NUMERIC
@ATTRIBUTE AL_subject_0_score NUMERIC
@ATTRIBUTE AL_subject_1_score NUMERIC
@ATTRIBUTE AL_subject_2_score NUMERIC
@ATTRIBUTE university_score NUMERIC
@ATTRIBUTE gpa NUMERIC

@DATA
2773, 2, 8, 10, 35, 86, 12, 78, 1, 33, 55, 99, 77, 2.9
2774, 0, 92, 54, 28, 37, 47, 88, null, null, null
2775, 0, 36, 35, 27, 76, 49, 61, null, null, null
2776, 2, 78, 18, 33, 66, 94, 90, 1, 16, 71, 60, 94, 2.95
2777, 1, 26, 3, 68, 88, 75, 49, 2, 88, 40, 24, null, null
2778, 2, 40, 96, 55, 45, 91, 98, 3, 7, 79, 20, 65, 3.29
2779, 2, 33, 67, 80, 28, 29, 19, 3, 53, 30, 76, 63, 3.61
2780, 1, 36, 14, 27, 75, 10, 39, 2, 9, 51, 2, null, null
2781, 0, 61, 96, 81, 78, 70, 58, null, null, null
2782, 0, 53, 25, 91, 62, 68, 45, null, null, null
2783, 0, 11, 98, 61, 25, 7, 54, null, null, null
2784, 0, 52, 31, 35, 70, 37, 22, null, null, null
2785, 2, 59, 8, 48, 37, 23, 27, 0, 66, 42, 58, 85, 3.57
2786, 1, 73, 29, 11, 24, 80, 94, 4, 37, 74, 85, null, null
2787, 2, 13, 16, 25, 19, 74, 79, 3, 79, 86, 34, 78, 3.6
2788, 2, 8, 76, 62, 65, 17, 94, 3, 72, 3, 95, 89, 2.9
2789, 1, 11, 18, 89, 43, 32, 26, 4, 26, 41, 12, null, null
2790, 2, 25, 10, 26, 51, 80, 67, 0, 4, 2, 59, 67, 3.5
2791, 2, 45, 56, 37, 28, 86, 12, 3, 58, 74, 42, 86, 3.39
2792, 0, 67, 72, 11, 85, 76, 45, null, null, null
2793, 1, 99, 34, 61, 18, 74, 78, 1, 97, 76, 80, null, null
2794, 0, 16, 39, 0, 22, 91, 86, null, null, null
2795, 2, 48, 17, 54, 41, 42, 88, 2, 14, 79, 57, 70, 3.47
2796, 2, 71, 18, 62, 44, 2, 59, 1, 1, 26, 85, 96, 3.25
2797, 1, 7, 83, 12, 82, 10, 53, 0, 87, 58, 51, null, null
2798, 0, 47, 46, 0, 48, 7, 8, null, null, null
2799, 2, 93, 80, 90, 23, 40, 47, 2, 17, 53, 82, 99, 3.14
2800, 0, 6, 69, 68, 32, 83, 56, null, null, null
2801, 0, 64, 57, 6, 49, 35, 28, null, null, null
2802, 0, 83, 13, 73, 31, 6, 81, null, null, null
2803, 1, 8, 93, 27, 94, 4, 28, 3, 63, 99, 48, null, null
2804, 2, 19, 29, 64, 74, 36, 69, 3, 19, 36, 10, 67, 3.31
2805, 0, 56, 72, 27, 22, 68, 26, null, null, null
2806, 0, 1, 39, 38, 11, 52, 91, null, null, null
2807, 1, 72, 70, 58, 87, 47, 92, 2, 31, 98, 52, null, null
2808, 0, 5, 98, 96, 59, 25, 21, null, null, null
2809, 1, 85, 57, 72, 45, 92, 43, 1, 49, 7, 29, null, null
2810, 1, 41, 94, 98, 38, 87, 67, 2, 77, 70, 24, null, null
2811, 0, 44, 40, 21, 8, 79, 26, null, null, null
2812, 2, 29, 99, 93, 79, 19, 36, 0, 61, 35, 15, 91, 3.42
2813, 2, 62, 13, 14, 23, 75, 70, 2, 4, 24, 28, 72, 3.12
2814, 0, 95, 80, 93, 75, 8, 0, null, null, null
2815, 1, 3, 93, 93, 27, 72, 54, 4, 62, 97, 12, null, null
2816, 1, 41, 67, 91, 98, 32, 23, 1, 60, 32, 91, null, null
2817, 0, 23, 43, 83, 10, 92, 43, null, null, null
2818, 2, 36, 94, 61, 39, 31, 90, 3, 25, 47, 79, 62, 3.1
2819, 2, 92, 89, 7, 69, 53, 25, 3, 86, 60, 93, 77, 2.97
2820, 0, 48, 35, 18, 81, 74, 31, null, null, null
2821, 1, 8, 2, 8, 91, 15, 24, 4, 67, 72, 72, null, null
2822, 1, 80, 51, 76, 1, 49, 78, 4, 60, 48, 52, null, null
2823, 0, 86, 18, 56, 53, 81, 87, null, null, null
2824, 1, 82, 60, 53, 99, 57, 98, 2, 78, 64, 81, null, null
2825, 1, 22, 59, 0, 68, 46, 33, 3, 24, 87, 60, null, null
2826, 0, 45, 98, 53, 97, 10, 85, null, null, null
2827, 1, 86, 37, 41, 16, 45, 45, 0, 73, 80, 51, null, null
2828, 2, 66, 35, 77, 90, 35, 15, 4, 97, 85, 68, 74, 2.57
2829, 0, 56, 32, 38, 10, 5, 95, null, null, null
2830, 0, 92, 4, 5, 26, 99, 73, null, null, null
2831, 2, 76, 62, 92, 62, 81, 41, 4, 43, 53, 65, 94, 2.96
2832, 2, 70, 9, 61, 63, 25, 92, 0, 25, 97, 55, 69, 2.29
2833, 0, 46, 24, 57, 81, 69, 6, null, null, null
2834, 0, 86, 75, 81, 99, 48, 15, null, null, null
2835, 2, 90, 54, 4, 90, 51, 7, 2, 25, 46, 64, 62, 3.27
2836, 0, 52, 55, 14, 40, 41, 26, null, null, null
2837, 0, 71, 22, 71, 99, 8, 99, null, null, null
2838, 1, 14, 35, 71, 63, 96, 58, 2, 63, 45, 11, null, null
2839, 1, 54, 8, 25, 60, 83, 67, 0, 78, 22, 43, null, null
2840, 1, 75, 70, 36, 2, 39, 7, 2, 43, 98, 12, null, null
2841, 0, 28, 8, 99, 86, 26, 82, null, null, null
2842, 1, 11, 66, 55, 6, 65, 76, 4, 80, 12, 42, null, null
2843, 0, 76, 42, 9, 30, 17, 73, null, null, null
2844, 1, 17, 22, 13, 72, 95, 59, 0, 74, 63, 40, null, null
2845, 2, 81, 62, 59, 8, 1, 76, 4, 30, 99, 87, 88, 3.09
2846, 1, 45, 23, 54, 92, 74, 23, 3, 17, 51, 99, null, null
2847, 1, 84, 78, 6, 10, 87, 71, 2, 31, 23, 26, null, null
2848, 2, 11, 37, 88, 21, 53, 9, 3, 55, 56, 92, 63, 3.34
2849, 1, 58, 50, 30, 58, 26, 77, 4, 29, 46, 36, null, null
2850, 2, 13, 71, 44, 35, 46, 23, 1, 52, 82, 37, 99, 3.64
2851, 2, 40, 35, 25, 51, 64, 22, 0, 79, 59, 50, 82, 3.42
2852, 1, 96, 71, 24, 49, 13, 93, 4, 55, 50, 28, null, null
2853, 0, 49, 93, 53, 68, 2, 84, null, null, null
2854, 1, 25, 22, 63, 98, 91, 68, 1, 83, 97, 78, null, null
2855, 2, 0, 4, 53, 88, 5, 20, 3, 21, 9, 80, 86, 2.68
2856, 1, 69, 48, 23, 99, 35, 24, 3, 28, 80, 37, null, null
2857, 2, 39, 7, 42, 83, 92, 30, 2, 41, 18, 29, 79, 3.2
2858, 1, 64, 59, 79, 32, 11, 63, 0, 43, 93, 87, null, null
2859, 2, 28, 25, 12, 25, 46, 91, 1, 91, 12, 67, 80, 3.38
2860, 2, 28, 45, 46, 90, 51, 35, 4, 33, 48, 38, 76, 2.49
2861, 1, 92, 86, 0, 17, 85, 58, 2, 59, 23, 8, null, null
2862, 0, 57, 8, 47, 78, 57, 80, null, null, null
2863, 0, 40, 60, 33, 18, 44, 56, null, null, null
2864, 0, 7, 33, 57, 52, 81, 75, null, null, null
2865, 1, 79, 85, 19, 58, 27, 83, 2, 59, 76, 99, null, null
2866, 1, 91, 17, 60, 84, 35, 57, 3, 89, 83, 19, null, null
2867, 1, 87, 67, 34, 10, 48, 11, 3, 73, 24, 46, null, null
2868, 0, 48, 78, 71, 96, 75, 5, null, null, null
2869, 2, 10, 95, 69, 6, 75, 6, 2, 31, 80, 35, 90, 2.71
2870, 0, 49, 3, 52, 68, 32, 26, null, null, null
2871, 1, 60, 70, 51, 8, 10, 0, 0, 40, 31, 51, null, null
2872, 0, 18, 34, 48, 60, 28, 69, null, null, null
2873, 0, 13, 10, 92, 36, 17, 79, null, null, null
2874, 2, 94, 62, 18, 37, 83, 30, 0, 87, 6, 81, 62, 2.82
2875, 2, 97, 6, 67, 65, 28, 19, 1, 59, 39, 15, 65, 3.23
2876, 1, 26, 11, 57, 52, 8, 53, 4, 20, 3, 4, null, null
2877, 0, 54, 79, 32, 1, 59, 65, null, null, null
2878, 1, 95, 48, 71, 55, 5, 12, 1, 90, 75, 52, null, null
2879, 2, 79, 96, 10, 95, 38, 91, 1, 33, 55, 16, 88, 3.15
2880, 2, 33, 81, 53, 1, 99, 4, 1, 77, 85, 95, 72, 3.09
2881, 0, 44, 7, 72, 91, 20, 29, null, null, null
2882, 1, 80, 22, 99, 33, 31, 40, 0, 54, 43, 39, null, null
2883, 2, 28, 0, 58, 8, 12, 67, 0, 72, 22, 11, 82, 3.55
2884, 0, 53, 10, 43, 89, 15, 16, null, null, null
2885, 0, 4, 45, 76, 90, 94, 13, null, null, null
2886, 0, 25, 3, 25, 96, 95, 70, null, null, null
2887, 2, 48, 18, 11, 68, 59, 83, 2, 76, 23, 38, 63, 2.54
2888, 0, 88, 64, 5, 24, 60, 76, null, null, null
2889, 0, 75, 53, 69, 2, 83, 58, null, null, null
2890, 2, 50, 43, 85, 42, 51, 70, 2, 75, 81, 60, 82, 2.93
2891, 2, 56, 73, 98, 52, 95, 91, 1, 36, 33, 84, 68, 3.08
2892, 1, 79, 9, 16, 69, 98, 47, 0, 46, 83, 64, null, null
2893, 2, 53, 0, 21, 55, 62, 59, 4, 72, 22, 30, 73, 3.44
2894, 1, 90, 11, 16, 75, 54, 44, 0, 93, 31, 52, null, null
2895, 0, 62, 15, 34, 39, 86, 15, null, null, null
2896, 1, 68, 20, 35, 73, 19, 71, 3, 99, 75, 96, null, null
2897, 0, 11, 44, 63, 79, 51, 73, null, null, null
2898, 1, 86, 66, 82, 34, 18, 21, 2, 45, 30, 22, null, null
2899, 2, 15, 97, 77, 70, 97, 63, 1, 34, 68, 28, 85, 3.36
2900, 1, 40, 80, 87, 93, 28, 79, 1, 36, 41, 64, null, null
2901, 2, 19, 72, 10, 10, 56, 97, 1, 60, 26, 95, 99, 3.31
2902, 1, 15, 48, 29, 55, 53, 58, 4, 98, 61, 69, null, null
2903, 0, 27, 12, 45, 25, 87, 33, null, null, null
2904, 2, 39, 92, 7, 30, 88, 91, 3, 42, 64, 98, 60, 2.88
2905, 1, 42, 17, 27, 12, 47, 25, 0, 83, 25, 18, null, null
2906, 2, 39, 5, 41, 61, 50, 77, 3, 52, 13, 87, 65, 3.36
2907, 0, 52, 9, 94, 83, 79, 85, null, null, null
2908, 0, 46, 51, 24, 97, 51, 90, null, null, null
2909, 2, 2, 11, 3, 49, 59, 58, 4, 93, 43, 73, 91, 3.15
2910, 1, 35, 84, 64, 45, 66, 54, 4, 76, 43, 60, null, null
2911, 0, 98, 4, 22, 34, 98, 34, null, null, null
2912, 0, 36, 6, 47, 98, 66, 77, null, null, null
2913, 1, 80, 77, 81, 44, 81, 23, 2, 81, 36, 26, null, null
2914, 1, 15, 11, 32, 29, 15, 56, 2, 80, 79, 70, null, null
2915, 2, 49, 56, 16, 59, 71, 90, 3, 12, 11, 76, 60, 4.0
2916, 1, 88, 82, 22, 37, 65, 63, 2, 81, 66, 97, null, null
2917, 1, 17, 99, 53, 41, 73, 97, 1, 45, 32, 3, null, null
2918, 1, 78, 55, 10, 48, 91, 18, 1, 91, 34, 34, null, null
2919, 0, 4, 3, 65, 93, 46, 48, null, null, null
2920, 1, 51, 55, 81, 80, 66, 59, 4, 82, 31, 52, null, null
2921, 2, 9, 63, 2, 32, 81, 82, 3, 41, 0, 71, 65, 3.08
2922, 2, 49, 34, 9, 88, 27, 42, 0, 41, 77, 27, 79, 3.55
2923, 0, 5, 32, 29, 24, 18, 85, null, null, null
2924, 2, 50, 4, 18, 51, 73, 14, 1, 3, 46, 37, 93, 3.23
2925, 2, 38, 91, 44, 3, 39, 85, 1, 60, 28, 71, 94, 3.4
2926, 0, 73, 73, 14, 38, 62, 74, null, null, null
2927, 0, 29, 61, 27, 29, 36, 53, null, null, null
2928, 2, 4, 21, 96, 57, 64, 96, 2, 68, 10, 0, 90, 3.36
2929, 2, 15, 21, 48, 28, 5, 63, 3, 43, 62, 38, 92, 3.48
2930, 2, 64, 41, 21, 26, 77, 22, 4, 81, 82, 84, 80, 3.35
2931, 1, 46, 82, 18, 89, 4, 24, 4, 89, 82, 82, null, null
2932, 0, 48, 89, 26, 30, 39, 48, null, null, null
2933, 1, 79, 72, 63, 3, 63, 57, 0, 4, 10, 79, null, null
2934, 0, 72, 35, 27, 0, 70, 60, null, null, null
2935, 2, 45, 36, 53, 50, 34, 4, 3, 25, 61, 20, 83, 2.55
2936, 1, 38, 72, 95, 18, 68, 56, 3, 63, 23, 60, null, null
2937, 1, 1, 95, 39, 97, 27, 8, 4, 22, 62, 26, null, null
2938, 1, 63, 41, 85, 0, 66, 37, 3, 89, 83, 59, null, null
2939, 0, 86, 64, 9, 26, 24, 64, null, null, null
2940, 1, 14, 49, 79, 76, 8, 39, 1, 72, 77, 4, null, null
2941, 2, 69, 3, 82, 91, 48, 9, 0, 37, 28, 60, 69, 2.97
2942, 1, 4, 6, 36, 14, 49, 97, 3, 78, 29, 76, null, null
2943, 1, 81, 76, 28, 45, 81, 38, 2, 79, 73, 66, null, null
2944, 2, 91, 84, 59, 23, 24, 29, 4, 67, 32, 32, 99, 2.61
2945, 2, 64, 21, 10, 1, 75, 59, 2, 67, 18, 30, 65, 3.31
2946, 2, 22, 28, 66, 47, 77, 31, 0, 91, 80, 82, 71, 2.83
2947, 2, 36, 43, 36, 65, 69, 19, 1, 73, 80, 61, 81, 3.38
2948, 0, 43, 85, 20, 95, 26, 0, null, null, null
2949, 2, 43, 24, 74, 60, 78, 72, 1, 91, 86, 15, 89, 3.1
2950, 1, 21, 67, 49, 34, 32, 2, 3, 27, 53, 67, null, null
2951, 1, 57, 0, 43, 82, 98, 1, 4, 16, 34, 6, null, null
2952, 2, 32, 81, 46, 19, 57, 70, 0, 13, 99, 36, 93, 2.91
2953, 2, 91, 90, 29, 12, 34, 83, 3, 49, 80, 39, 67, 2.93
2954, 0, 7, 4, 92, 48, 71, 31, null, null, null
2955, 1, 18, 64, 79, 40, 95, 2, 4, 43, 32, 81, null, null
2956, 2, 46, 15, 27, 12, 82, 54, 1, 52, 28, 9, 67, 3.5
2957, 0, 24, 13, 4, 93, 22, 62, null, null, null
2958, 2, 2, 48, 21, 84, 68, 21, 3, 70, 72, 10, 79, 3.08
2959, 1, 24, 54, 27, 6, 76, 99, 0, 75, 4, 51, null, null
2960, 1, 27, 60, 78, 36, 7, 92, 2, 33, 66, 10, null, null
2961, 1, 39, 13, 29, 38, 29, 33, 0, 74, 53, 7, null, null
2962, 1, 58, 52, 98, 72, 48, 5, 2, 51, 52, 34, null, null
2963, 1, 47, 85, 94, 23, 96, 55, 0, 78, 99, 76, null, null
2964, 1, 51, 93, 60, 40, 64, 75, 0, 65, 34, 96, null, null
2965, 0, 67, 7, 47, 38, 42, 4, null, null, null
2966, 2, 36, 33, 81, 79, 63, 89, 3, 65, 54, 12, 60, 3.2
2967, 2, 19, 76, 26, 99, 66, 18, 4, 97, 5, 44, 84, 3.03
2968, 1, 29, 53, 79, 55, 12, 35, 0, 8, 38, 71, null, null
2969, 1, 91, 2, 19, 73, 14, 43, 0, 14, 63, 64, null, null
2970, 2, 32, 73, 85, 66, 87, 29, 2, 79, 22, 9, 69, 2.95
2971, 0, 62, 92, 19, 80, 66, 78, null, null, null
2972, 1, 51, 65, 91, 23, 64, 79, 0, 86, 93, 25, null, null
2973, 0, 97, 67, 72, 60, 86, 9, null, null, null
2974, 1, 31, 26, 21, 98, 84, 57, 2, 53, 74, 74, null, null
2975, 0, 3, 90, 58, 32, 16, 51, null, null, null
2976, 1, 71, 33, 21, 77, 21, 26, 1, 21, 30, 52, null, null
2977, 0, 90, 9, 52, 8, 24, 25, null, null, null
2978, 2, 87, 11, 78, 69, 36, 23, 2, 83, 99, 91, 84, 3.13
2979, 0, 7, 7, 82, 85, 63, 6, null, null, null
2980, 0, 27, 59, 36, 43, 38, 52, null, null, null
2981, 0, 99, 64, 93, 70, 44, 90, null, null, null
2982, 1, 28, 62, 11, 42, 70, 5, 2, 1, 8, 33, null, null
2983, 0, 6, 12, 1, 98, 95, 93, null, null, null
2984, 2, 44, 63, 80, 33, 46, 0, 0, 64, 17, 46, 78, 2.69
2985, 2, 0, 76, 17, 43, 51, 1, 4, 34, 52, 37, 73, 3.23
2986, 1, 24, 78, 63, 42, 29, 3, 2, 63, 50, 38, null, null
2987, 0, 26, 95, 2, 60, 30, 37, null, null, null
2988, 0, 82, 10, 65, 28, 51, 4, null, null, null
2989, 1, 15, 30, 67, 47, 13, 74, 4, 20, 79, 74, null, null
2990, 0, 1, 73, 98, 4, 92, 93, null, null, null
2991, 2, 97, 16, 61, 64, 8, 96, 1, 23, 3, 2, 94, 3.35
2992, 1, 1, 3, 75, 64, 52, 47, 3, 21, 52, 56, null, null
2993, 2, 70, 7, 86, 84, 86, 91, 4, 79, 10, 56, 81, 3.45
2994, 0, 61, 23, 3, 0, 8, 64, null, null, null
2995, 1, 54, 99, 60, 44, 47, 84, 1, 71, 61, 80, null, null
2996, 2, 40, 18, 92, 93, 97, 27, 2, 36, 24, 66, 80, 3.31
2997, 2, 63, 84, 10, 12, 71, 73, 4, 37, 25, 2, 75, 3.48
2998, 0, 15, 34, 13, 97, 49, 21, null, null, null
2999, 2, 68, 59, 77, 38, 31, 7, 1, 32, 43, 58, 63, 3.63
3000, 1, 79, 64, 50, 70, 10, 68, 1, 28, 63, 10, null, null
3001, 0, 82, 94, 84, 27, 47, 46, null, null, null
3002, 2, 75, 60, 87, 64, 89, 59, 3, 93, 68, 1, 93, 2.29
3003, 0, 99, 40, 55, 94, 44, 85, null, null, null
3004, 2, 20, 13, 70, 24, 7, 8, 4, 27, 49, 42, 87, 3.68
3005, 0, 46, 83, 55, 11, 78, 47, null, null, null
3006, 2, 87, 25, 80, 42, 36, 28, 2, 24, 10, 73, 62, 3.4
3007, 1, 42, 77, 21, 39, 3, 53, 1, 43, 25, 22, null, null
3008, 0, 7, 77, 96, 2, 24, 50, null, null, null
3009, 2, 35, 52, 78, 72, 34, 29, 4, 33, 83, 90, 81, 3.58
3010, 2, 45, 10, 34, 52, 28, 42, 3, 8, 29, 1, 76, 3.67
3011, 0, 39, 85, 86, 88, 76, 5, null, null, null
3012, 0, 45, 14, 37, 61, 50, 61, null, null, null
3013, 0, 33, 38, 96, 85, 43, 46, null, null, null
3014, 2, 19, 91, 95, 22, 33, 80, 4, 41, 73, 43, 68, 2.91
3015, 0, 82, 62, 38, 17, 7, 34, null, null, null
3016, 1, 81, 63, 71, 70, 37, 69, 4, 38, 48, 32, null, null
3017, 2, 92, 5, 55, 39, 31, 30, 3, 34, 43, 55, 61, 3.78
3018, 2, 16, 32, 25, 95, 37, 33, 1, 24, 15, 16, 93, 2.84
3019, 2, 59, 7, 3, 18, 49, 96, 3, 49, 11, 19, 82, 3.79
3020, 0, 29, 22, 71, 59, 3, 34, null, null, null
3021, 0, 21, 92, 15, 3, 59, 47, null, null, null
3022, 1, 12, 53, 52, 13, 26, 27, 4, 94, 18, 44, null, null
3023, 1, 31, 9, 3, 40, 89, 20, 1, 40, 75, 78, null, null
3024, 2, 44, 66, 61, 64, 73, 12, 3, 92, 23, 93, 94, 3.06
3025, 2, 13, 8, 50, 45, 12, 94, 1, 72, 75, 92, 60, 3.48
3026, 2, 39, 16, 1, 21, 83, 83, 3, 19, 27, 2, 81, 3.16
3027, 0, 83, 53, 74, 90, 96, 17, null, null, null
3028, 2, 12, 38, 29, 17, 24, 68, 1, 9, 10, 62, 67, 2.71
3029, 2, 55, 49, 26, 24, 7, 59, 0, 77, 5, 54, 80, 3.07
3030, 0, 7, 19, 46, 93, 90, 91, null, null, null
3031, 0, 44, 7, 30, 6, 8, 43, null, null, null
3032, 1, 47, 73, 60, 74, 14, 34, 0, 75, 37, 12, null, null
3033, 1, 96, 63, 40, 85, 23, 18, 1, 22, 3, 39, null, null
3034, 1, 95, 12, 71, 27, 81, 62, 4, 6, 88, 56, null, null
3035, 0, 65, 46, 90, 4, 87, 74, null, null, null
3036, 0, 10, 75, 67, 63, 57, 69, null, null, null
3037, 0, 17, 80, 63, 52, 91, 95, null, null, null
3038, 0, 83, 63, 14, 68, 79, 48, null, null, null
3039, 0, 85, 69, 32, 29, 54, 80, null, null, null
3040, 0, 92, 99, 41, 63, 76, 44, null, null, null
3041, 0, 33, 25, 15, 53, 31, 26, null, null, null
3042, 1, 36, 76, 31, 85, 21, 74, 1, 86, 0, 27, null, null
3043, 2, 26, 18, 8, 24, 67, 59, 1, 96, 45, 16, 99, 3.36
3044, 0, 35, 34, 14, 8, 8, 95, null, null, null
3045, 2, 27, 34, 14, 86, 66, 31, 2, 40, 76, 94, 69, 2.87
3046, 2, 99, 41, 6, 77, 47, 19, 1, 80, 84, 7, 72, 2.73
3047, 2, 6, 66, 39, 75, 75, 14, 4, 16, 20, 9, 71, 2.83
3048, 2, 16, 79, 41, 11, 23, 7, 3, 66, 96, 84, 79, 3.01
3049, 2, 18, 27, 60, 15, 25, 83, 0, 55, 11, 65, 65, 2.89
3050, 2, 79, 65, 75, 92, 54, 33, 4, 24, 64, 15, 83, 3.2
3051, 1, 55, 79, 95, 9, 8, 56, 0, 93, 91, 0, null, null
3052, 2, 99, 36, 49, 67, 57, 50, 2, 86, 69, 6, 81, 3.21
3053, 1, 49, 61, 66, 25, 8, 68, 1, 10, 75, 78, null, null
3054, 2, 79, 23, 97, 91, 51, 69, 3, 80, 47, 40, 81, 3.5
3055, 2, 64, 57, 12, 14, 53, 92, 1, 28, 43, 73, 69, 3.13
3056, 0, 11, 96, 79, 40, 35, 9, null, null, null
3057, 0, 49, 56, 86, 46, 16, 6, null, null, null
3058, 0, 42, 11, 56, 50, 94, 99, null, null, null
3059, 1, 62, 15, 19, 43, 69, 27, 0, 13, 59, 63, null, null
3060, 1, 67, 14, 35, 47, 88, 30, 0, 98, 52, 29, null, null
3061, 2, 19, 62, 2, 64, 87, 93, 1, 46, 58, 14, 90, 3.88
3062, 0, 11, 92, 72, 71, 37, 72, null, null, null
3063, 0, 17, 88, 77, 76, 43, 11, null, null, null
3064, 0, 82, 35, 22, 23, 97, 72, null, null, null
3065, 1, 81, 15, 7, 68, 10, 0, 3, 23, 3, 15, null, null
3066, 0, 41, 6, 83, 2, 21, 76, null, null, null
3067, 1, 38, 29, 42, 79, 10, 92, 3, 17, 27, 14, null, null
3068, 0, 4, 82, 26, 40, 72, 67, null, null, null
3069, 1, 19, 16, 73, 36, 14, 30, 3, 80, 62, 86, null, null
3070, 2, 42, 79, 20, 30, 15, 73, 0, 69, 82, 75, 83, 3.6
3071, 1, 62, 66, 65, 48, 70, 28, 4, 62, 96, 97, null, null
3072, 2, 71, 1, 99, 12, 44, 87, 2, 1, 97, 72, 62, 4.0
3073, 2, 80, 61, 8, 13, 69, 84, 3, 81, 40, 64, 85, 3.85
3074, 1, 79, 79, 89, 66, 14, 11, 4, 86, 83, 55, null, null
3075, 2, 28, 95, 0, 81, 60, 90, 1, 4, 42, 49, 70, 3.26
3076, 2, 68, 99, 64, 71, 76, 37, 4, 60, 79, 39, 68, 3.38
3077, 0, 85, 35, 9, 43, 85, 20, null, null, null
3078, 1, 93, 21, 55, 50, 61, 38, 3, 28, 42, 82, null, null
3079, 1, 5, 31, 50, 50, 43, 74, 1, 44, 84, 65, null, null
3080, 0, 92, 82, 62, 23, 48, 90, null, null, null
3081, 0, 32, 60, 17, 84, 56, 56, null, null, null
3082, 0, 94, 32, 50, 7, 84, 88, null, null, null
3083, 1, 32, 18, 46, 83, 5, 36, 4, 63, 60, 48, null, null
3084, 2, 3, 68, 0, 14, 5, 17, 0, 39, 3, 41, 95, 2.84
3085, 2, 25, 75, 80, 6, 84, 11, 2, 77, 90, 34, 69, 3.56
3086, 1, 91, 64, 57, 46, 50, 17, 4, 10, 29, 24, null, null
3087, 0, 72, 27, 13, 8, 94, 83, null, null, null
3088, 0, 45, 84, 84, 90, 58, 60, null, null, null
3089, 1, 12, 24, 90, 51, 97, 53, 0, 3, 4, 68, null, null
3090, 1, 55, 41, 80, 70, 41, 96, 1, 0, 31, 12, null, null
3091, 1, 89, 77, 56, 90, 54, 0, 1, 62, 2, 2, null, null
3092, 1, 33, 57, 42, 48, 3, 86, 1, 88, 9, 27, null, null
3093, 2, 6, 41, 43, 48, 29, 98, 4, 14, 11, 93, 74, 3.41
3094, 1, 84, 27, 13, 37, 83, 29, 2, 62, 83, 99, null, null
3095, 1, 79, 96, 2, 45, 89, 52, 0, 53, 51, 79, null, null
3096, 1, 56, 58, 15, 93, 43, 14, 1, 1, 33, 27, null, null
3097, 1, 0, 71, 76, 0, 45, 94, 3, 21, 5, 32, null, null
3098, 2, 29, 83, 28, 48, 8, 15, 3, 33, 29, 29, 78, 3.37
3099, 1, 94, 28, 9, 66, 36, 12, 3, 51, 17, 53, null, null
3100, 2, 76, 33, 36, 43, 12, 95, 0, 75, 94, 44, 85, 3.75
3101, 2, 2, 10, 85, 33, 6, 94, 3, 89, 66, 51, 78, 3.15
3102, 1, 43, 31, 66, 17, 25, 65, 1, 15, 87, 95, null, null
3103, 2, 54, 90, 31, 80, 5, 67, 4, 35, 41, 52, 74, 3.47
3104, 1, 26, 5, 51, 35, 39, 72, 2, 24, 48, 21, null, null
3105, 0, 90, 24, 60, 12, 60, 8, null, null, null
3106, 0, 29, 80, 4, 72, 7, 50, null, null, null
3107, 1, 78, 12, 80, 57, 89, 40, 1, 73, 69, 19, null, null
3108, 1, 61, 53, 89, 4, 56, 3, 1, 83, 74, 16, null, null
3109, 2, 45, 95, 20, 56, 10, 93, 3, 18, 41, 36, 77, 2.76
3110, 2, 67, 68, 5, 86, 71, 20, 1, 80, 76, 35, 95, 2.64
3111, 2, 49, 91, 81, 6, 48, 54, 1, 92, 33, 99, 65, 3.91
3112, 0, 51, 71, 41, 74, 91, 5, null, null, null
3113, 0, 84, 54, 5, 49, 5, 47, null, null, null
3114, 2, 7, 78, 18, 50, 64, 49, 4, 95, 65, 77, 69, 3.24
3115, 1, 3, 41, 80, 80, 79, 20, 4, 93, 68, 2, null, null
3116, 0, 2, 93, 50, 89, 19, 88, null, null, null
3117, 1, 18, 90, 45, 82, 96, 48, 3, 19, 2, 25, null, null
3118, 1, 36, 71, 9, 24, 84, 1, 0, 66, 79, 92, null, null
3119, 0, 87, 47, 0, 10, 9, 47, null, null, null
3120, 0, 83, 96, 64, 97, 38, 87, null, null, null
3121, 0, 58, 8, 99, 45, 63, 0, null, null, null
3122, 1, 53, 53, 37, 71, 11, 87, 4, 29, 53, 20, null, null
3123, 2, 26, 54, 20, 89, 73, 40, 1, 21, 64, 78, 92, 2.98
3124, 2, 7, 33, 56, 40, 43, 35, 2, 77, 57, 66, 91, 3.94
3125, 2, 70, 86, 10, 63, 44, 85, 3, 24, 93, 16, 76, 3.56
3126, 1, 12, 12, 35, 93, 20, 52, 4, 94, 94, 46, null, null
3127, 0, 5, 1, 60, 33, 43, 99, null, null, null
3128, 2, 54, 36, 13, 44, 81, 93, 0, 39, 87, 45, 69, 3.49
3129, 1, 88, 3, 29, 73, 78, 22, 0, 38, 61, 84, null, null
3130, 2, 91, 86, 96, 96, 71, 61, 0, 31, 25, 13, 66, 3.31
3131, 0, 98, 66, 88, 51, 89, 42, null, null, null
